,F1,F2,F3,F4
2005-12-31,0.6951392254061073,-1.237535724797303,-1.1731345014225816,-0.6185216614558421
2006-01-31,1.8178313132190247,0.9274339961839448,-1.0582175298245247,-0.2758825638665849
2006-02-28,0.989301302710032,-1.7590582060783932,-1.3775143659436386,-0.30881350746395886
2006-03-31,1.765957255630897,-0.6860715740773607,-0.9290292798354827,0.48853146260609753
2006-04-30,2.0956569332335144,0.02370850966408559,-0.4771384705503876,1.1509464775419114
2006-05-31,1.8134720114271194,-0.37964301234622794,-0.751999974888155,1.6039720345421216
2006-06-30,1.8707081191397814,-0.6130136037299239,-0.7502320952984908,0.441093552157013
2006-07-31,1.6955613066099515,-1.024380785728058,-0.8822732094983062,0.6190273729774589
2006-08-31,2.0327606609994566,-0.23459483102350817,-0.8783318239338744,1.0025804185166594
2006-09-30,0.9540036442089909,-2.411317176824148,-1.6846678477999206,-1.0388667093407873
2006-10-31,1.027299771944778,-3.1750838530004213,-1.4169274569134531,-0.8337928960882638
2006-11-30,1.3665783974250536,-1.094791970025609,-1.645943794651918,-0.7222455738268155
2006-12-31,2.0627686317468013,0.46667982727724394,-1.3892220785142735,-0.9654033077827797
2007-01-31,1.873461825389076,-1.9856704045011662,-1.0387047793513622,0.3957936350931267
2007-02-28,2.344390421963927,0.4262105625325659,-1.2799464684798973,0.25431379855257813
2007-03-31,1.866812371551041,0.008910656529359766,-1.3630563020842834,-0.11283226867989724
2007-04-30,1.5989070991260501,-0.6312289680828754,-1.0920046641299173,0.2156248568823291
2007-05-31,1.769560449344584,-0.5022100651471906,-1.2766850243175447,0.23916909393405694
2007-06-30,1.6444553493238483,-0.7755801510917936,-0.8809935632552097,0.18499298958972418
2007-07-31,1.5460602358750253,-0.8672261646690517,-0.8667446023843272,0.3087978188801491
2007-08-31,0.6255090800669555,-1.9392693514581725,-0.9328783951332391,-0.43912368459392914
2007-09-30,1.520322425111495,-0.15946387635112771,-0.4598928343000984,0.8872426072912004
2007-10-31,1.309857576158214,-0.29349586052152593,-0.5687576915181137,0.8288067006923983
2007-11-30,1.463467258296604,1.224629833861208,-0.2369631977218208,1.5499198008574808
2007-12-31,0.327383055661096,-1.0038562370266446,-0.21856504030102217,1.0909199855349994
2008-01-31,0.28128724579681386,0.22580894112528593,-0.3239670276489346,1.1413371256412297
2008-02-29,-1.2199493276286333,-0.7331207404793868,-0.2590178522987093,0.9222643001119624
2008-03-31,-0.7506379559373854,0.4490499964646665,0.6456272005312749,2.4278167924829432
2008-04-30,-1.3874603792144835,0.29064034129378397,-0.12300580800324752,1.74358997605462
2008-05-31,-0.5099473766530601,1.1722295190081966,0.4224269935510421,3.5533737873520046
2008-06-30,-0.185677567086319,2.2672480774188633,0.5337706872469711,3.171033508531645
2008-07-31,-0.866366499840571,-0.3370580437067829,1.0778353987041351,4.546581919034321
2008-08-31,-2.2003449673697255,-2.7199238161029657,0.18951410142549197,1.846406647680802
2008-09-30,-3.754307819781299,-4.353073778596068,0.9230435791965333,2.7702146336698337
2008-10-31,-6.819413296779423,-5.405031559428911,1.4320908133610815,-1.6949031971849486
2008-11-30,-8.452259303076676,-8.035208757385467,1.6137167374504238,-1.284606284995166
2008-12-31,-8.354231902672796,-7.479776845516865,1.0250013517801486,-0.6816243652471343
2009-01-31,-5.625011201559191,-2.2997721406708314,0.8638851517418885,1.719371738831399
2009-02-28,-4.252985915462227,1.1361052470414696,0.1796427726965996,0.042412040281525835
2009-03-31,-6.062311514557639,-1.5427589554011802,1.6564633522589585,1.212051006616087
2009-04-30,-5.336366579848088,0.3826093436097775,1.8951335622903271,1.330240609921723
2009-05-31,-5.459837851754922,1.5173953426471805,1.4554325206288408,0.28563287136202997
2009-06-30,-3.923888801469957,3.6377799610447084,1.4926085171480101,1.2080807615452906
2009-07-31,-4.826127539969546,1.8511395474212353,1.1489174266125737,-0.6825147817965195
2009-08-31,-4.137571181832601,3.090440013960838,1.6554841662657138,0.36942018731476567
2009-09-30,-4.554779674421769,1.6861864862065639,1.685200557627413,-0.33620541985812713
2009-10-31,-4.324491483966608,1.6957363521333444,2.5967351192647277,1.726699694916506
2009-11-30,-4.795219935588812,2.8606730735690755,1.689728620988909,-0.2341915090727806
2009-12-31,-4.829378984741049,1.8935656910902936,1.2751131480818667,-0.40515306206810525
2010-01-31,-4.2669524297275006,3.279790234096257,1.1581518758451204,-0.3689326722349099
2010-02-28,-5.619664582591845,0.7485472481125297,1.6537606473499022,-0.6383967816283814
2010-03-31,-4.291987950029521,3.4585388162898902,1.2395590847710485,-0.6807743043184659
2010-04-30,-4.523322420684594,2.4369291920958003,1.1921026781754627,-0.35092828457316066
2010-05-31,-4.52270589153086,1.4129406472585682,1.2310895341863308,0.06347030216552833
2010-06-30,-4.891050608215615,1.2134656362964478,0.8340682283746171,-0.281674135512181
2010-07-31,-4.595038297222478,1.9695554148194399,0.7426432429172564,-0.049034576358365375
2010-08-31,-4.481917929111114,1.8281531388664454,0.8244892075505791,-0.12525481014426457
2010-09-30,-4.488880063392351,1.5384839675116406,0.7043867561428353,-0.2066751087702323
2010-10-31,-4.2523594015830115,1.8166444606654564,1.0552310404149055,0.8489184095737315
2010-11-30,-4.34167139884648,2.1780638257897698,1.2918268813458755,0.5372980536176879
2010-12-31,-4.309310865324536,2.9214897117244116,1.1384500444891335,-0.3065446142203764
2011-01-31,-3.975651569444775,2.310737332978306,1.3328673180627428,1.537192234952857
2011-02-28,-4.45123829885637,1.0106576490089318,2.014710793614566,1.7399768376710685
2011-03-31,-4.050032716822183,3.576120244702197,1.6958848331993392,1.3944002098211405
2011-04-30,-3.983157801327645,2.0032308768191616,1.8398941233653965,2.7810548420672507
2011-05-31,-4.0373055185751845,1.9301918802801536,1.3843867249490458,1.4205674798332046
2011-06-30,-4.502260175553001,1.6882222746027151,1.1288075402828162,0.5396341114730364
2011-07-31,-4.418340509371258,1.880403793902944,1.4555380992849776,1.0433019921844553
2011-08-31,-4.419157019003483,1.4926473455796778,1.0318777387958147,1.4299086768950917
2011-09-30,-4.213142565313615,1.7835656821654444,0.12487199703797976,1.1495161253462403
2011-10-31,-4.201640879145572,1.8132806115386015,0.21117078093656808,0.10892339826734196
2011-11-30,-3.7029845107242023,2.611385333003229,0.14759584450829022,0.8629728585100884
2011-12-31,-3.79191777248396,1.5330424883812723,0.09133053575810458,0.545777859516763
2012-01-31,-3.198735632824921,2.3698860822291765,0.3155165000619296,0.8774849677026485
2012-02-29,-3.759065686287543,1.712593732116792,-0.07895267918182115,0.47186265379523257
2012-03-31,-3.283263163209977,2.0059949568509583,0.01654141156844298,1.501048287367877
2012-04-30,-3.474451291807802,1.3774791099116426,-0.1398466877575256,0.6289866597329444
2012-05-31,-4.065705733130687,0.636560832275557,-0.6911492132183278,-0.35433449393453104
2012-06-30,-4.071213435686286,0.43788292700335457,-0.578795284737892,0.05377552174566893
2012-07-31,-3.7657847648185436,1.3764539552434285,-0.4048962116925357,0.2976371820166174
2012-08-31,-3.470033257274016,1.771233023025973,-0.30819354646121194,1.6212077877109685
2012-09-30,-3.0873911872020794,2.2817426257730116,-0.6624142241142795,0.6897945989221429
2012-10-31,-3.215812025281097,1.1719569591746686,-0.5508946161124503,0.6614035308937595
2012-11-30,-3.7568531334542934,0.3823214980896166,-0.9164087388017899,-0.23071028445232003
2012-12-31,-3.5361227363892236,1.7035967317751453,-0.46827087495696457,-0.37685243061771123
2013-01-31,-3.196787746106703,1.3763672210268476,0.032434937454686064,1.4611598531353256
2013-02-28,-3.00022108097996,2.1931376040208446,-0.31340790221313414,0.6712626904898272
2013-03-31,-3.7766375538834014,0.3772393547817144,-0.5533635313611458,-0.2540317228223233
2013-04-30,-4.062655898441878,0.1680512929546397,-0.8261331474605856,-0.11477267328382477
2013-05-31,-3.47519415634947,1.2658987842883385,-0.5940839957481251,-0.2656963629493853
2013-06-30,-3.32180581767017,0.8200181200734629,0.013004466868388517,0.6728501470998064
2013-07-31,-3.4696036668474295,1.38375852865211,-0.11917121312602304,0.3906024758950014
2013-08-31,-3.43078975856245,1.7310310889200078,0.048741569477636075,-0.011108445298919554
2013-09-30,-3.632231456747316,1.2935902006742714,0.1527549841576971,0.127100401492806
2013-10-31,-4.03123298324995,0.5463409927872961,-0.1417824176790293,-0.13828369059377862
2013-11-30,-3.334244526638707,1.6228336716273302,-0.3125985196784211,0.017574437834374047
2013-12-31,-3.259166623631946,1.0372671637647284,-0.18899127741209368,0.6253728013880796
2014-01-31,-3.3798431074239836,0.5902384710826459,-0.3638335191096321,0.9105869023310682
2014-02-28,-3.4179566011889224,2.1820421700986152,-0.6872313564571728,-0.4513393145220797
2014-03-31,-2.6092466965161467,2.334320811352385,-0.35148306866147044,0.02201394628921309
2014-04-30,-2.5199865026121246,1.7092441516436578,-0.5526347127730102,0.2524710204853341
2014-05-31,-2.4711935378942353,1.1882066738440031,-0.5583035112071566,0.6499173365897
2014-06-30,-2.6699613417879835,1.1137333378101986,-0.7262444897910211,0.15171470137086546
2014-07-31,-2.4678812594247916,1.8737995088055983,-0.8560382961573174,-0.41975178995105655
2014-08-31,-3.0431764512538426,-0.3007165510946778,-1.0398473179347616,0.14268477272845456
2014-09-30,-2.4383774042539224,1.1514149716983324,-1.102924745460245,-0.4900546344874652
2014-10-31,-2.65510180948286,0.29380526169116616,-1.4983693122193784,-0.8074198047434641
2014-11-30,-2.4877835251587976,0.47541241619308516,-1.663104598087637,-1.0611045528893006
2014-12-31,-3.3249624079735915,-1.0339881951545988,-1.6523012470035658,-1.8514574629295832
2015-01-31,-3.745670226069425,-2.3358001950849805,-2.1205240755112054,-2.1826404710876215
2015-02-28,-2.083101511978997,0.23431711053676804,-1.5671321139479137,-0.02440609676032801
2015-03-31,-1.9476856772334052,0.6456583549834581,-1.1879774368168228,0.26639063975372435
2015-04-30,-1.8708863188451232,1.6673564153909577,-1.7310897337608342,-0.8484909053452704
2015-05-31,-1.9237813329345446,1.8388845123103414,-1.5218765800100225,0.17677767038107908
2015-06-30,-2.065303502010076,1.36758381341596,-1.564053592773802,-0.6366039458731574
2015-07-31,-2.202223738742174,-0.3233068763685683,-1.2416228766415167,-0.028587357203188397
2015-08-31,-2.5859411276226156,-0.5784138044264244,-1.750350491249851,-0.868860881254562
2015-09-30,-2.469533445511667,-0.09411072368341782,-1.4300652704688774,-0.7856514782229546
2015-10-31,-2.519007102641635,-0.3045566178044932,-1.5889742306354402,-0.30647709623876884
2015-11-30,-2.4463482842517354,0.1772697938333516,-1.6798190331147929,-0.8596197781680613
2015-12-31,-2.383069681983329,-0.6500122757414089,-2.053192024202689,-0.9703341597282812
2016-01-31,-2.29325996035693,-0.43435751779252163,-1.8569734752948635,-0.6929794378523861
2016-02-29,-2.4921685957943804,-0.2681448293355544,-1.8577628819169758,-0.7191641389069218
2016-03-31,-1.8410795543722223,0.544203865463377,-1.5689244933125834,0.6103410105173862
2016-04-30,-1.3520018520194133,1.4886282845220191,-1.5208808492033206,0.41124331328339203
2016-05-31,-1.3509550352862927,1.0885473220922384,-1.8787320025591792,0.006694419565209379
2016-06-30,-1.4666804278341343,1.313397677765147,-2.0833874189379205,-0.3426106144034176
2016-07-31,-1.7896284403487492,0.20877745945846812,-2.3958014212367,-0.5480871294221176
2016-08-31,-1.777549119854257,-0.22116000657608356,-1.935655053782371,0.13118772212035226
2016-09-30,-1.4878784399351799,0.8450814953312487,-2.137528104188386,-0.41845763278997916
2016-10-31,-1.4185717700679683,1.3005503744108065,-2.393914332919274,-0.6303654313239588
2016-11-30,-2.169724096741108,-0.865485687223132,-1.896238031311498,-0.4946310442886666
2016-12-31,-1.0547662582073143,1.8241579951237985,-2.094305683485014,-0.9401355649537787
2017-01-31,-0.9614460265519573,0.9169351029028,-1.3055296947497466,0.2006531016974738
2017-02-28,-1.4121974786208111,0.08439483995264188,-1.425996226856401,-0.1277275098784316
2017-03-31,-2.216166098967988,-0.7345584248958079,-2.321026675398011,-1.7386444613062761
2017-04-30,-0.6293920539578077,1.1713657176287458,-2.0242571256460655,-0.9037492952372115
2017-05-31,-1.362391588357638,-0.3924797342236006,-2.4842883028262794,-1.056521833298052
2017-06-30,-0.8054734272848183,0.6580848056450621,-2.5419662139278385,-1.1990668574495307
2017-07-31,-1.2142826264734161,-0.6969235884313465,-2.1530152301592222,-0.47260309247070614
2017-08-31,-0.8671488354634835,0.07409848113574333,-1.9032485089997793,-0.20810966128624278
2017-09-30,-0.6281851664925377,0.45335990584663605,-2.3984839189341,0.10822544023377235
2017-10-31,-0.02719989647185193,1.826532932196142,-2.195791004097212,-1.360430449467136
2017-11-30,-0.6284508736319703,0.1860286148441061,-2.2803395700465776,-0.731399033829835
2017-12-31,-0.1312761380746305,0.21355237828519433,-2.36147595969168,-0.13209628485649516
2018-01-31,0.6146239989251427,1.369977622448823,-1.9924328305345236,0.6126416631483335
2018-02-28,0.21158088055457577,0.6720102216836334,-2.0331543384134005,-0.5171310507393475
2018-03-31,0.07031954975599208,0.3895521137167646,-2.3340208807691916,-0.8463413764118526
2018-04-30,0.500380008693246,0.9842844827664676,-2.2663488791975963,-0.7163050739236327
2018-05-31,0.268067568539682,0.0075146921979535935,-2.190174059216409,0.27391917492956125
2018-06-30,0.0822492720206682,-0.12335770008855491,-2.297535976449912,-0.7736293660284947
2018-07-31,0.18008440532203274,0.035721548402120294,-2.4634411576972077,-0.755715158823912
2018-08-31,-0.07897741006553213,-0.28376045139128386,-2.7825980311669367,-1.071879072535612
2018-09-30,0.376574673840603,0.13514115921555014,-2.4768086386843393,-0.4374997960011123
2018-10-31,0.45066745490027954,-0.27841723818717223,-2.26257301856789,0.13624069650696374
2018-11-30,0.006948526041018564,-1.3270495961582476,-2.630286916047162,-0.8239361201013669
2018-12-31,0.11461060376691914,-1.03035169631099,-2.3789624000797307,-0.5328466810460999
2019-01-31,0.052606404126285866,-1.0351166119796082,-2.3353813745030942,-0.44426325476799305
2019-02-28,0.0037902901381623422,-0.7360630639981371,-2.5315461067436984,-0.02878767577595931
2019-03-31,0.2906113388481928,0.14188319930231805,-2.552028717354714,-0.5962007367299591
2019-04-30,0.5881907355061801,0.37690051418345766,-2.76729726821543,-0.06956079868540269
2019-05-31,-0.18866405538156517,-0.8260336554585808,-3.1190174230178864,-0.9395770613751765
2019-06-30,-0.07972729466968634,-1.355256816151895,-2.678657552527018,-0.6317652728969932
2019-07-31,0.1408978369027183,-0.345681481993596,-2.7655348172892142,-0.4460594743010441
2019-08-31,0.0888336347459942,0.07231478290607621,-3.129885579152952,-1.086871907457754
2019-09-30,0.028493521627808698,-0.8164865522202172,-3.146661311521121,-0.04548939225541072
2019-10-31,-0.3351911880668496,-1.1300311320678167,-2.686418100852167,-0.031167590142721985
2019-11-30,-0.10666802766842873,0.04221363566378073,-2.8619310683892145,-0.7905967025974162
2019-12-31,0.018209846501340977,-0.35370177023590094,-2.6156621377241125,-0.4330614885055482
2020-01-31,0.08364694401433807,-0.30217365226603177,-2.821201595774102,-0.338421487318781
2020-02-29,0.014479138491585096,-1.0322378810479749,-3.057513429885993,-0.8523756708704975
2020-03-31,-6.660089091075715,-14.341053699556335,-2.6473671895036497,1.4915920224307064
2020-04-30,-16.489835099187527,-27.592708546079297,5.467928881763377,6.418416519846926
2020-05-31,-5.440940968659935,6.090272278519106,6.199928872472042,-6.419564132430473
2020-06-30,-0.21066048779367424,9.796738419740818,0.7250848762268248,-4.171110207042463
2020-07-31,-0.006040523166299555,6.430172758535589,0.7000009744489892,-0.707338797525522
2020-08-31,-0.8371629781679849,3.0955255728997306,0.5095585106948992,0.6019793603465735
2020-09-30,-1.9847457670945976,1.04078781352537,-0.46568365806334705,-0.48833797791452255
2020-10-31,-1.758552620071501,1.235075568514722,-0.8884839455709591,-1.0073396574362388
2020-11-30,-1.7878211206414967,0.9651218556810568,-0.4150776649756383,-0.2100989753799089
2020-12-31,-1.2101476190187044,1.8360154505024444,-0.6263791300235412,-0.03449216911248421
2021-01-31,-1.2920712622320525,2.018463205951492,-0.5170833367517754,0.11218128988272913
2021-02-28,-2.512658270773161,-1.5100290636823859,-0.20334354917376515,3.3479050186707195
2021-03-31,-0.6194144488844223,4.281010126056709,0.15296670750248187,-0.5552294634203917
2021-04-30,0.1378612577727015,1.8072931048298142,1.1952493300751585,3.089531479770671
2021-05-31,0.6079784767268903,4.03929371164019,0.6780615769415088,3.131713640401579
2021-06-30,0.9709636757406632,3.697404161049454,0.24824423063373663,3.6687214456791435
2021-07-31,-0.053332710908518544,2.4299993517683465,-0.43265738402696174,2.3822952031734226
2021-08-31,-1.2997586173790268,0.6602841121448909,-0.981972310779425,2.0119041114561984
2021-09-30,-0.81546246906,0.42413182429478513,-1.0969909098636925,2.974067017502358
2021-10-31,1.6555378036346844,4.696443464884438,-0.16201291343754007,3.708380504346892
2021-11-30,1.1344102160004215,3.303365082583681,-0.5271420794697816,3.818774842509132
2021-12-31,0.9232977778957739,1.6987576098004236,-0.8756296827965663,3.6903058156648414
2022-01-31,1.049206038560669,2.2379168358082913,-1.0517403174578863,4.716980760881972
2022-02-28,1.3984605512735755,3.2859432490543345,-0.8374377760540522,4.073551285265062
2022-03-31,1.235848203409118,3.201833892687304,-0.852504984044991,4.494234732570832
2022-04-30,1.3624674676826678,2.0389233297468943,-1.2934491066573037,3.740851657730763
2022-05-31,2.008114966938959,2.206405874853352,-0.6641540703323685,5.664825851197962
2022-06-30,2.712532491567388,3.0138143940417614,-0.19024911256089488,6.422438748523467
2022-07-31,0.5476313735601279,-1.1047769423953617,-1.6867265710891959,2.479318325893332
2022-08-31,1.6274401275201096,-0.07718389791944988,-1.3027696517100833,3.5346643269383904
2022-09-30,2.5362328674249834,0.8959534732129436,-1.2768619389666946,3.446028807509075
2022-10-31,2.3412015326714926,0.4497807914990094,-1.1923106124706944,3.2779223361330487
2022-11-30,1.8014376638623526,-1.3273644661236086,-1.3779499569177769,3.4912602231457175
2022-12-31,1.8122461963369225,-2.159982386436879,-1.8661504390729085,2.828362716243246
2023-01-31,3.4658854372262855,1.5315240235252712,-1.4256474690292384,2.3286274170006256
2023-02-28,2.952767027393656,0.2497366009304927,-1.711031768878311,2.0348503218753007
2023-03-31,2.238269558144337,-1.3476088220715032,-1.739093726141185,2.3475609620223827
2023-04-30,3.2376494147338644,0.7775508027669187,-1.7307453552757723,2.9865003450347354
2023-05-31,2.052394451626253,-0.8096651792842284,-1.9927649059717583,1.6882561969234078
2023-06-30,1.9898617306138016,-2.0682048515549836,-1.9804979466420936,2.229746308425272
2023-07-31,2.50610218811375,0.11550574352764356,-2.3973969307724117,0.31152740036764986
2023-08-31,2.333070898353856,-0.4632924125476033,-1.7908984109645387,1.5981824442789343
2023-09-30,2.7426226713980064,0.32113509680995767,-1.445414030708751,1.491578379310829
2023-10-31,1.7843256732030361,-1.465424357330912,-1.3762792011869116,1.5571500770686053
2023-11-30,1.949136084587216,-1.0784550459687925,-1.4785692190299375,1.2990061050088582
2023-12-31,1.7077540333880332,-1.4361643794810948,-1.9342390316495832,0.6270109057971889
2024-01-31,2.4037112828630716,-1.375764380811446,-1.3549945999613626,2.435751969899327
2024-02-29,2.863494696160849,1.0095463841996826,-1.4615305882806924,0.5851639576215294
2024-03-31,2.8278625635025416,-0.7774096752141071,-1.2719513867891987,1.8958090146203785
2024-04-30,2.4352064241859734,-0.3291908107382295,-1.7398240563412088,1.0339878207398538
2024-05-31,1.497820433566099,-1.3825359626236917,-2.04033055198399,0.15317328860940888
2024-06-30,1.6244370026238257,-1.0922719939425443,-1.846310721447978,0.2649974846548815
2024-07-31,1.5684352924763734,-1.3169146806962375,-1.6681385936986253,1.2699468094063042
2024-08-31,1.5144765809992853,-0.6154651682675849,-1.7944696118461856,-0.042800516987234506
2024-09-30,1.4479634819149374,-1.4839446831140024,-1.6964054833363238,1.0693499652491316
2024-10-31,1.5654895582862425,-0.7167184878740681,-1.3884988194674603,1.3316531710787398
2024-11-30,1.114959405231685,-0.5101927558218754,-1.428726883829565,0.21009666933263307
2024-12-31,1.472628574766993,0.48222979899677576,-1.6871406140130891,-0.06815542736767831
2025-01-31,1.866055250073048,0.16452632053374885,-0.6955261006824234,2.4450951671278114
2025-02-28,1.924289754142891,0.934471995177794,-0.9873703408080486,1.885625100286911
2025-03-31,0.4236232844795539,-1.0548996316085675,-1.264313621433091,1.6758422955411993
2025-04-30,1.155437913259502,-0.2836365827457516,-0.9323020576142015,3.5641050240817895
2025-05-31,1.0377915755489509,-0.44206826000883204,-0.953820008654897,3.7544310627511774
2025-06-30,1.2668874118990112,0.5606088486549612,-0.8818688425826952,2.3762084723276535
2025-07-31,1.4016229345480995,0.5758722516172509,-0.865829913492426,2.1648449558424616
2025-08-31,1.1370264995540975,-0.49801673425254633,-0.8873066119049026,3.043486584953018
2025-09-30,1.0654235932938814,0.5190799930460325,-1.324090796602768,2.10031921756842
2025-12-31,0.6792754674730509,0.3961697965597475,-0.8632144492496074,2.061060197871766
